평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),합계 일사량(MJ/m2),일 최심신적설(cm),평균 전운량(1/10),합계 대형증발량(mm),피해면적_등급
23.2,0.6,0.3,91.3,25.8,981.0,0.0,0.0,8.6,0.0,0
22.0,1.7,2.7,90.8,23.9,926.8,12.37,0.0,9.3,2.0,0
22.8,14.2,0.6,97.4,26.9,984.4,0.0,0.0,9.4,0.0,0
25.5,0.3,1.0,88.6,28.6,992.4,0.0,0.0,4.6,0.0,0
25.4,0.1,1.1,82.0,26.1,986.6,0.0,0.0,2.8,0.0,0
24.9,1.1,1.3,81.9,25.0,978.1,0.0,0.0,3.9,0.0,0
23.7,1.1,2.4,86.6,25.4,998.8,0.0,0.0,8.1,0.0,0
27.4,4.1,3.0,92.8,33.5,1010.1,15.31,0.0,8.5,2.9,0
26.2,8.7,3.5,91.9,31.1,1008.3,0.0,0.0,8.5,0.0,0
26.0,8.2,1.7,83.6,27.7,1008.2,0.0,0.0,7.0,0.0,0
30.4,0.4,2.0,61.0,26.1,1010.5,18.69,0.0,8.5,4.6,0
29.7,0.0,2.5,65.4,26.8,1013.7,27.4,0.0,1.4,6.0,0
29.2,0.0,1.4,77.3,30.5,1014.7,24.0,0.0,5.9,4.9,0
28.4,5.3,1.2,75.9,28.6,1007.1,23.63,0.0,5.5,4.5,0
27.7,50.5,2.0,78.8,28.6,1011.0,0.0,0.0,5.6,0.0,0
27.5,4.3,1.6,82.9,29.8,1006.5,27.55,0.0,5.4,5.2,0
29.1,0.0,1.8,75.3,29.8,1001.1,26.35,0.0,4.4,5.1,0
29.9,0.0,1.3,71.5,29.4,1007.1,21.93,0.0,5.6,4.6,0
27.4,0.0,3.0,85.9,31.1,1000.5,25.5,0.0,4.5,4.3,0
28.6,0.0,0.8,78.0,29.5,985.3,0.0,0.0,5.1,0.0,0
30.2,0.0,1.4,71.4,30.2,993.8,23.9,0.0,1.8,4.8,0
29.8,2.8,1.1,74.6,30.4,996.5,0.0,0.0,4.1,0.0,0
28.8,0.0,1.9,73.3,28.6,990.3,22.86,0.0,4.5,4.9,0
29.7,0.0,3.9,74.9,31.1,997.6,15.02,0.0,6.6,3.8,0
21.8,34.1,0.0,91.9,23.8,1006.5,0.0,0.0,9.4,0.0,0
25.0,151.4,3.4,92.0,28.9,986.0,4.1,0.0,8.0,1.4,0
24.6,0.8,1.4,80.8,24.5,973.5,20.27,0.0,6.4,3.6,0
27.4,0.0,1.1,76.4,27.5,999.9,22.53,0.0,5.5,4.3,0
26.8,0.0,0.6,78.9,27.2,997.1,18.69,0.0,7.1,3.4,0
26.9,2.6,3.3,79.8,28.2,996.8,13.88,0.0,3.0,3.1,0
26.3,0.0,1.2,72.3,24.3,989.9,0.0,0.0,5.8,0.0,0
27.0,0.0,1.7,74.8,26.1,976.3,22.55,0.0,6.8,4.3,0
26.7,0.0,1.1,78.5,26.8,994.8,19.69,0.0,5.9,3.7,0
24.7,4.0,1.1,91.5,28.1,961.8,0.0,0.0,7.1,0.0,0
28.6,0.2,1.2,74.8,28.6,1000.9,20.88,0.0,3.5,4.1,0
29.0,0.0,0.9,70.6,27.4,1007.9,0.0,0.0,4.6,0.0,0
27.0,21.4,7.7,91.6,32.6,997.1,19.2,0.0,6.9,3.7,0
25.4,58.9,1.0,99.0,32.2,997.3,9.25,0.0,9.3,1.6,0
25.2,2.5,0.6,90.6,29.0,999.1,7.07,0.0,6.9,1.4,0
27.0,0.0,2.0,76.9,26.8,1005.1,0.0,0.0,1.5,0.0,0
24.9,0.0,1.4,76.1,23.3,1001.0,19.26,0.0,6.4,3.7,0
26.6,0.0,0.8,83.4,28.7,1005.1,18.92,0.0,5.1,3.4,0
23.3,2.5,1.3,82.6,23.5,1002.7,0.0,0.0,10.0,0.0,0
24.8,32.6,0.4,94.0,29.3,1003.8,0.0,0.0,9.3,0.0,0
22.8,60.8,1.4,99.0,27.5,1003.9,0.0,0.0,8.5,0.0,0
25.2,36.7,1.8,85.4,27.1,1000.2,16.09,0.0,8.3,2.6,0
23.5,0.0,0.7,76.4,21.6,1006.4,0.0,0.0,6.9,0.0,0
23.5,2.7,0.7,88.3,25.2,994.9,14.91,0.0,4.6,2.6,0
26.7,0.2,1.1,82.9,28.6,1009.1,16.57,0.0,6.1,3.0,0
23.5,0.0,0.9,82.4,23.4,976.6,0.0,0.0,6.4,0.0,0
26.4,0.0,0.7,82.6,27.8,998.6,22.42,0.0,4.1,4.1,0
25.4,0.0,1.1,86.1,27.4,1009.8,0.0,0.0,2.9,0.0,0
22.3,0.0,2.1,82.1,21.9,1012.3,0.0,0.0,0.3,0.0,0
23.6,0.0,0.9,64.3,17.7,1010.3,0.0,0.0,0.0,0.0,0
25.4,0.0,1.3,66.8,21.3,1002.9,20.29,0.0,3.4,4.0,0
25.1,0.0,0.6,74.9,23.4,1005.5,0.0,0.0,8.4,0.0,0
24.3,34.2,0.6,90.9,27.3,1005.0,0.0,0.0,9.3,0.0,0
22.1,0.0,1.4,78.3,20.4,1003.5,12.38,0.0,8.6,2.3,0
23.9,6.2,2.0,89.3,26.4,1003.4,8.87,0.0,6.1,1.6,0
23.9,84.4,0.9,86.8,25.5,1004.9,8.31,0.0,9.6,1.7,0
23.2,35.0,0.8,94.4,26.6,986.8,0.0,0.0,9.3,0.0,0
23.7,0.0,0.8,86.3,24.7,993.1,0.0,0.0,4.6,0.0,0
25.1,0.0,0.5,72.4,22.4,1012.6,0.0,0.0,6.5,0.0,0
19.7,102.0,0.8,99.4,22.6,987.1,0.0,0.0,8.8,0.0,0
21.8,14.5,3.0,87.6,23.0,1006.3,4.31,0.0,7.3,1.1,0
18.0,0.0,1.0,86.1,17.2,991.9,17.66,0.0,6.1,2.9,0
21.4,0.0,4.4,81.1,20.5,1009.5,9.02,0.0,8.0,2.2,0
22.8,0.0,3.7,58.0,15.9,1010.1,19.37,0.0,5.3,4.4,0
21.7,0.0,2.4,76.1,19.6,1006.7,6.97,0.0,9.3,1.5,0
21.8,1.9,1.2,93.5,24.4,998.1,0.0,0.0,7.6,0.0,0
24.3,0.0,0.4,77.6,23.1,1009.9,0.0,0.0,8.0,0.0,0
24.5,0.0,1.6,73.3,22.1,1009.5,19.57,0.0,2.8,3.7,0
23.8,0.0,1.0,69.6,19.6,1007.9,19.32,0.0,4.0,3.4,0
19.6,7.1,1.6,84.9,19.3,1009.6,0.0,0.0,6.3,0.0,0
18.7,0.2,3.6,61.4,13.4,985.8,14.39,0.0,3.5,3.3,0
14.9,0.0,0.7,78.4,12.4,1008.1,0.0,0.0,3.9,0.0,0
19.1,0.0,2.7,82.4,18.2,1007.7,3.39,0.0,7.1,1.0,0
20.6,0.0,1.3,70.8,16.5,1012.1,18.41,0.0,6.3,3.4,0
12.0,0.0,0.8,79.1,10.7,1016.6,16.41,0.0,5.3,2.5,0
13.9,0.0,0.4,80.8,12.6,995.0,0.0,0.0,8.8,0.0,0
18.3,0.0,3.0,65.6,13.7,1012.5,5.4,0.0,9.1,1.6,0
18.1,0.0,1.1,65.6,13.5,1012.7,11.65,0.0,6.5,2.0,0
9.3,3.6,1.4,87.5,10.2,933.3,14.27,0.0,2.8,2.0,0
12.4,0.0,0.8,85.8,11.9,999.9,16.25,0.0,4.9,2.5,0
18.3,0.0,1.4,80.1,16.8,1008.9,5.17,0.0,9.4,1.1,0
19.7,0.0,1.8,65.3,14.6,1006.8,17.6,0.0,4.3,3.7,0
13.3,0.0,0.8,82.5,12.3,983.1,0.0,0.0,6.9,0.0,0
18.9,0.0,3.8,57.5,12.5,1014.8,14.85,0.0,3.8,3.9,0
16.7,0.0,5.5,72.9,13.7,1011.0,19.14,0.0,0.5,3.2,0
12.0,2.0,0.5,91.8,12.9,978.4,0.0,0.0,6.9,0.0,0
14.4,0.0,4.9,55.0,8.9,1017.8,16.56,0.0,4.3,4.2,0
12.5,0.0,1.0,85.3,11.9,1021.3,15.91,0.0,1.5,2.5,0
17.5,0.0,0.6,68.3,13.2,1007.9,15.4,0.0,0.1,2.6,0
15.3,0.1,1.0,86.4,14.7,1000.8,13.04,0.0,4.0,2.2,0
16.7,0.0,2.0,68.8,12.6,1016.4,0.0,0.0,0.6,0.0,0
8.1,0.0,1.4,73.1,7.4,933.5,14.91,0.0,2.1,2.7,0
15.0,0.0,1.1,76.5,12.8,998.8,0.0,0.0,2.1,0.0,0
17.1,1.7,0.8,85.5,16.6,1012.0,0.0,0.0,6.9,0.0,0
18.5,18.0,1.7,85.1,17.9,987.6,0.0,0.0,9.1,0.0,0
10.5,23.9,9.9,81.3,11.0,915.4,5.96,0.0,5.9,1.9,0
4.1,1.5,2.2,55.0,4.3,932.9,0.0,0.0,0.3,0.0,0
5.7,3.0,5.1,53.4,5.1,994.0,8.85,0.0,5.9,2.3,0
8.4,0.0,1.7,50.4,5.5,1024.2,13.88,0.0,1.6,2.4,0
6.8,0.0,1.5,56.1,5.4,1020.7,0.0,0.0,0.0,0.0,0
6.9,12.7,0.8,93.1,9.3,1016.8,0.99,0.0,9.1,0.5,0
5.1,0.0,1.4,72.5,6.4,1003.8,8.41,0.0,4.4,1.3,0
4.9,0.0,1.3,70.1,5.9,991.9,0.0,0.0,1.9,0.0,0
0.4,0.0,0.4,47.1,2.6,1028.0,0.0,0.0,0.1,0.0,0
4.5,0.3,2.7,71.0,5.9,1018.9,5.97,0.0,8.3,0.0,0
5.5,0.0,0.9,65.1,5.7,1015.0,0.0,0.0,3.3,0.0,0
8.6,0.7,2.2,77.8,8.7,1005.2,4.64,0.0,4.5,1.3,0
9.4,0.0,1.7,80.9,9.3,991.7,0.0,0.0,7.8,0.0,0
13.1,17.5,2.6,88.6,13.3,1004.3,1.14,0.0,8.1,0.4,0
8.2,0.5,1.7,92.3,10.0,1015.5,1.62,0.0,8.8,0.4,0
6.8,0.0,1.6,77.1,7.5,998.6,7.96,0.0,6.8,1.2,0
10.1,25.6,1.5,85.0,10.4,1019.7,0.0,0.0,9.4,0.0,0
10.0,26.0,2.0,88.3,10.8,994.3,1.93,0.0,9.5,0.8,0
3.8,3.1,5.3,52.8,4.6,1009.8,5.76,0.0,6.0,1.9,0
-9.5,0.0,2.0,63.9,1.9,1030.5,11.94,0.0,1.0,0.7,0
-1.4,0.0,2.4,46.5,2.5,1026.8,8.76,0.0,8.4,1.3,0
2.0,0.0,1.3,61.0,4.2,1016.6,8.5,0.0,7.8,1.2,0
-2.2,0.0,5.0,59.6,3.2,1008.4,0.0,0.0,7.1,0.0,0
-7.5,1.0,1.1,76.4,2.6,1013.6,8.81,0.0,4.9,0.4,0
-8.0,0.7,1.2,72.5,2.4,1027.5,0.0,0.0,3.1,0.0,0
-7.0,0.0,0.8,77.6,2.8,985.1,0.0,0.0,3.4,0.0,0
-0.7,2.9,1.2,84.1,4.9,1024.6,6.36,0.0,8.1,0.7,0
2.1,0.0,1.7,48.5,3.4,1021.2,0.0,0.0,3.4,0.0,0
0.3,0.0,2.2,73.8,4.5,998.3,9.93,0.0,0.8,1.3,0
4.0,1.1,1.2,78.8,6.4,1010.3,3.08,0.0,7.1,0.6,0
1.6,26.8,1.9,90.1,6.2,1016.8,0.0,0.0,9.0,0.0,0
3.3,0.0,0.4,82.6,6.4,1003.9,3.09,0.0,7.1,0.5,0
2.8,0.0,2.0,80.9,6.0,1017.9,0.0,0.0,6.8,0.0,0
2.4,0.0,2.0,77.4,5.6,994.2,6.32,0.0,2.8,1.0,0
-1.8,0.0,1.2,73.6,4.0,932.1,0.0,0.0,7.0,0.0,0
-4.3,0.0,0.7,89.6,4.0,1018.8,8.89,0.0,1.4,0.7,0
-0.2,0.0,1.3,80.0,4.8,1004.1,10.26,0.0,2.6,1.1,0
-3.6,0.0,0.7,56.4,2.4,1013.5,11.83,0.0,0.0,1.3,0
-2.1,4.5,0.8,85.9,4.7,989.4,0.0,0.0,5.0,0.0,0
-1.1,0.0,1.3,50.9,2.8,1019.7,12.03,0.0,1.6,1.3,0
6.2,0.8,0.9,95.0,9.1,994.0,0.0,0.0,9.4,0.0,0
6.0,0.0,3.6,70.6,6.5,1022.3,2.86,0.0,9.5,0.9,0
1.5,23.9,1.9,96.0,6.5,1020.7,0.56,13.5,10.0,0.2,0
6.4,1.4,3.8,75.0,7.2,1022.9,6.2,0.0,9.4,1.2,0
0.3,0.2,3.9,56.3,3.8,1016.8,12.41,0.0,2.4,1.8,0
0.1,2.0,2.6,63.8,3.9,1019.9,0.0,1.3,8.0,0.0,0
-2.8,0.0,0.7,75.4,3.7,1007.8,0.0,0.0,3.5,0.0,0
2.4,0.0,1.5,54.5,3.9,1020.3,0.0,0.0,2.3,0.0,0
0.3,0.0,2.3,72.0,4.5,1023.0,10.21,0.0,5.4,1.1,0
-1.1,0.0,0.8,70.9,3.8,999.9,0.0,0.0,2.1,0.0,0
4.7,0.1,0.8,89.9,7.6,1005.7,0.0,0.0,8.4,0.0,0
3.5,10.5,3.8,86.3,6.8,1010.2,0.0,0.0,10.0,0.0,0
1.2,0.4,1.4,81.0,5.4,1010.3,3.81,0.0,9.9,0.6,0
3.0,0.0,3.9,64.0,4.8,1024.0,0.0,0.0,6.8,0.0,0
0.2,0.0,1.0,81.1,4.9,1019.2,12.74,0.0,2.8,1.3,0
2.1,0.0,1.9,62.8,4.4,1011.1,11.72,0.0,2.1,1.5,0
-0.5,0.0,1.7,72.8,4.2,975.3,0.0,0.0,2.6,0.0,0
5.6,9.1,4.4,84.5,7.9,1012.6,0.0,0.0,8.5,0.0,0
2.6,0.0,1.0,67.5,4.8,1013.7,15.3,0.0,0.3,1.7,0
12.3,50.3,3.1,89.0,13.0,1013.8,0.0,0.0,9.0,0.0,0
9.1,25.0,1.5,95.3,11.1,928.5,0.0,0.0,9.0,0.0,0
5.7,3.3,2.2,86.3,7.9,1007.7,1.66,0.0,9.9,0.5,0
1.1,6.9,2.4,85.9,5.7,1015.1,2.64,0.0,10.0,0.5,0
4.9,5.0,1.2,98.0,8.5,1021.3,2.39,0.0,9.6,0.4,0
0.8,0.3,1.2,68.0,4.3,1016.5,13.59,0.0,6.6,1.5,0
1.4,1.2,1.3,71.6,4.8,989.7,0.0,0.0,10.0,0.0,0
6.7,2.3,2.1,78.3,7.5,1020.5,9.13,0.0,7.8,1.3,0
2.2,0.0,1.2,77.8,5.4,1024.1,14.36,0.0,4.9,1.6,0
6.6,0.0,1.6,57.4,5.5,1026.3,0.0,0.0,7.3,0.0,0
5.1,0.0,2.0,67.0,5.9,1028.7,14.48,0.0,3.3,1.7,0
2.4,0.0,1.0,81.5,5.9,1020.2,0.0,0.0,9.1,0.0,0
-0.8,0.0,1.7,48.6,3.0,1002.2,15.57,0.0,5.0,1.6,0
7.6,11.5,4.7,84.9,8.8,1014.7,1.53,0.0,10.0,0.9,0
7.7,0.0,2.4,67.6,7.1,1015.2,10.16,0.0,6.9,1.9,0
7.4,0.1,1.1,69.9,6.8,1013.4,0.0,0.0,3.6,0.0,0
-1.4,18.0,2.1,92.1,5.1,929.4,10.47,0.0,6.3,0.9,0
10.1,0.0,1.2,78.9,9.6,1018.1,0.0,0.0,7.1,0.0,0
11.4,0.0,1.9,67.8,9.2,996.8,0.0,0.0,2.8,0.0,0
9.1,0.0,1.3,62.4,6.4,973.3,0.0,0.0,3.3,0.0,0
13.1,16.5,1.1,94.1,14.2,986.7,0.0,0.0,9.5,0.0,0
10.6,0.0,2.1,68.5,8.5,1014.1,0.0,0.0,3.6,0.0,0
13.2,0.0,0.8,52.9,7.5,1001.1,15.55,0.0,4.1,2.8,0
12.5,0.0,0.9,65.0,9.1,1022.4,23.72,0.0,5.4,3.5,0
16.1,0.0,1.1,74.1,13.5,1013.4,14.01,0.0,6.1,2.3,0
14.7,25.2,1.6,91.0,15.1,1007.7,4.17,0.0,9.1,0.7,0
16.2,0.0,2.8,66.1,11.8,1005.5,0.0,0.0,2.1,0.0,0
14.2,0.0,1.8,70.3,10.9,1004.5,23.32,0.0,6.5,3.7,0
15.1,25.7,3.8,88.8,15.2,1001.6,2.21,0.0,9.8,0.6,0
13.8,0.0,2.1,94.4,14.9,1000.4,10.63,0.0,10.0,1.4,0
13.3,1.4,3.0,75.3,11.3,993.8,17.68,0.0,5.0,3.0,0
15.8,0.0,1.5,68.3,11.7,994.8,25.39,0.0,1.0,4.0,0
15.9,9.2,0.6,93.6,16.9,978.9,0.0,0.0,9.5,0.0,0
16.4,0.0,1.9,87.1,16.1,1003.0,18.27,0.0,9.6,2.8,0
13.3,3.1,0.7,89.4,13.6,1007.8,4.36,0.0,6.1,1.0,0
16.9,10.5,7.0,87.0,16.6,987.8,7.16,0.0,8.6,1.1,0
17.4,13.4,5.4,81.0,16.0,1001.5,14.29,0.0,8.1,2.8,0
13.6,4.4,2.6,92.0,14.3,1003.0,3.82,0.0,9.4,0.9,0
13.7,0.8,2.3,71.8,11.0,1013.4,18.47,0.0,5.6,3.2,0
14.5,0.0,1.4,73.4,11.4,1018.5,0.0,0.0,0.0,0.0,0
22.2,0.0,2.6,39.8,10.2,1009.1,0.0,0.0,2.5,0.0,0
17.0,43.4,3.8,83.9,16.1,1009.0,10.67,0.0,9.0,1.9,0
15.0,0.2,1.2,70.6,11.5,1001.5,0.0,0.0,4.1,0.0,0
14.8,0.0,1.3,63.8,9.4,975.9,0.0,0.0,0.0,0.0,0
16.7,0.0,1.0,64.8,11.3,995.5,0.0,0.0,0.0,0.0,0
14.8,0.0,2.5,70.3,11.4,1011.3,22.17,0.0,2.8,4.4,0
16.4,0.0,2.6,48.8,8.4,1006.4,28.97,0.0,2.1,6.1,0
15.9,0.0,1.8,60.4,10.1,968.5,0.0,0.0,3.3,0.0,0
19.6,0.0,1.6,71.6,16.0,1014.9,27.71,0.0,1.5,4.4,0
20.0,0.0,2.6,64.6,14.8,1014.2,28.06,0.0,3.8,5.4,0
19.5,13.4,1.5,74.3,16.5,1000.5,0.0,0.0,8.4,0.0,0
20.9,0.1,1.2,75.6,18.7,998.8,9.92,0.0,9.8,2.4,0
19.6,0.0,1.3,70.3,15.4,1005.7,28.88,0.0,1.6,4.8,0
20.5,0.0,1.1,70.6,15.8,1014.2,0.0,0.0,0.0,0.0,0
21.2,2.5,1.1,77.0,19.3,1002.1,11.43,0.0,7.3,2.7,0
22.3,0.0,2.6,80.9,21.6,999.4,26.32,0.0,5.8,4.7,0
24.9,0.0,1.3,58.0,16.7,990.7,29.94,0.0,1.8,6.2,0
22.8,0.0,1.4,67.1,17.6,993.0,26.8,0.0,0.4,5.2,0
23.5,24.3,0.7,86.0,24.8,994.0,0.0,0.0,9.4,0.0,0
24.4,0.5,1.5,85.4,25.9,998.1,0.0,0.0,7.3,0.0,0
24.9,0.4,1.9,63.6,19.6,986.3,24.13,0.0,6.1,4.8,0
22.1,0.0,1.3,73.1,18.6,1004.8,23.36,0.0,8.4,4.3,0
23.8,0.0,2.0,65.4,18.8,1006.9,29.75,0.0,0.5,5.8,0
23.4,51.2,1.1,79.5,22.1,974.5,0.0,0.0,6.6,0.0,0
26.2,24.4,1.9,85.3,28.7,992.8,9.44,0.0,9.9,2.7,0
26.0,1.2,1.2,78.0,25.7,997.3,22.97,0.0,6.5,4.1,0
24.0,53.1,1.8,100.0,29.7,1001.9,1.62,0.0,9.5,0.5,0
26.0,3.7,2.5,86.0,28.4,1008.5,0.0,0.0,4.5,0.0,0
27.8,0.8,2.8,62.4,22.8,1002.2,23.31,0.0,7.4,5.4,0
25.3,1.8,1.7,74.0,23.6,985.7,0.0,0.0,6.5,0.0,0
27.6,0.0,1.6,82.4,30.2,1001.0,21.18,0.0,6.6,3.8,0
25.5,36.2,1.8,91.6,29.7,997.0,3.15,0.0,10.0,0.8,0
27.2,2.4,0.9,82.4,29.7,997.6,4.86,0.0,9.8,1.1,0
25.8,3.7,1.4,91.6,30.3,1001.8,4.51,0.0,9.9,1.0,0
24.1,41.2,1.6,82.3,23.9,973.8,0.0,0.0,8.5,0.0,0
22.2,0.0,1.6,94.4,25.1,997.7,0.0,0.0,3.0,0.0,0
24.8,0.0,1.7,84.4,26.2,1000.5,0.0,0.0,5.8,0.0,0
25.1,0.1,1.6,77.3,24.2,1002.9,18.62,0.0,6.6,3.4,0
25.9,0.0,2.2,78.6,26.0,999.0,17.58,0.0,6.9,3.7,0
26.9,0.0,1.5,69.8,24.4,1006.6,0.0,0.0,5.4,0.0,0
23.6,43.5,1.4,89.6,25.9,1007.3,9.18,0.0,6.9,1.6,0
25.4,98.8,2.5,91.6,29.6,997.6,3.48,0.0,9.8,1.1,0
25.9,17.8,1.7,89.3,29.6,1002.2,0.0,0.0,9.6,0.0,0
25.6,0.0,0.8,87.6,28.4,996.8,0.0,0.0,6.8,0.0,0
26.8,4.3,1.1,80.1,27.9,993.5,13.72,0.0,7.3,2.6,0
27.1,10.9,1.6,85.3,30.3,981.0,0.0,0.0,5.8,0.0,0
23.7,14.5,4.8,95.0,27.8,997.7,5.78,0.0,9.0,1.2,0
26.4,7.5,1.3,89.5,30.7,996.0,0.0,0.0,8.9,0.0,0
26.3,19.8,0.9,85.8,29.0,989.5,0.0,0.0,5.9,0.0,0
28.2,0.3,1.4,84.8,32.0,992.2,0.0,0.0,6.5,0.0,0
29.5,0.0,2.5,68.9,27.9,1010.8,19.59,0.0,7.1,5.3,0
29.3,8.8,2.8,79.4,32.2,1012.5,18.98,0.0,8.4,4.2,0
29.6,0.0,4.0,76.5,31.3,1007.6,26.99,0.0,2.0,5.5,0
28.3,0.0,2.3,77.0,29.5,995.9,12.9,0.0,6.1,3.1,0
28.6,0.0,2.8,78.8,30.6,997.4,15.95,0.0,7.4,3.6,0
33.0,0.0,2.6,55.0,27.3,1001.9,26.71,0.0,0.0,6.7,0
29.6,0.0,1.4,76.8,31.3,991.1,0.0,0.0,3.3,0.0,0
30.1,0.0,1.4,77.1,32.6,997.6,18.95,0.0,5.5,3.8,0
30.1,0.0,0.9,81.3,34.2,999.3,0.0,0.0,2.3,0.0,0
29.7,0.0,1.0,76.3,30.9,1000.9,27.76,0.0,2.0,5.7,0
28.7,0.0,1.1,80.1,31.0,1006.8,20.11,0.0,6.3,4.2,0
29.1,0.0,1.0,81.4,32.1,1005.1,23.58,0.0,4.4,4.5,0
29.0,0.0,1.1,78.5,30.9,996.1,20.99,0.0,4.5,4.1,0
27.7,0.0,1.4,85.8,31.6,999.3,14.85,0.0,7.1,2.9,0
27.6,0.0,0.8,79.8,28.6,985.0,0.0,0.0,0.4,0.0,0
26.9,0.0,1.6,80.0,27.4,981.0,27.39,0.0,3.1,5.6,0
29.3,0.0,1.3,72.1,28.8,995.8,25.8,0.0,1.3,0.0,0
28.0,0.0,1.5,72.1,26.4,986.6,0.0,0.0,2.0,0.0,0
28.6,0.0,0.6,77.6,29.5,1007.4,0.0,0.0,4.4,0.0,0
26.7,9.6,0.8,87.6,30.2,1009.2,0.0,0.0,5.6,0.0,0
28.3,0.0,1.2,75.6,28.3,998.6,0.0,0.0,4.3,0.0,0
29.1,8.7,5.1,89.3,35.8,1006.0,0.0,0.0,7.3,0.0,0
29.1,40.9,4.7,85.3,34.2,1005.7,9.74,0.0,8.5,2.8,0
28.7,5.2,1.1,78.8,30.3,1005.9,0.0,0.0,6.9,0.0,0
28.3,0.0,1.7,84.8,32.1,1004.7,22.23,0.0,1.9,4.0,0
29.9,0.0,1.7,76.5,31.6,1008.7,22.8,0.0,1.8,4.7,0
25.2,2.9,0.5,88.4,28.0,971.4,0.0,0.0,8.8,0.0,0
25.8,0.0,1.5,84.5,27.9,996.2,5.99,0.0,8.4,1.8,0
25.7,0.0,0.8,71.6,23.3,1004.1,0.0,0.0,5.8,0.0,0
30.5,0.0,3.2,60.5,26.0,996.6,22.82,0.0,3.1,5.3,0
26.4,0.0,1.5,76.8,25.9,976.9,0.0,0.0,0.9,0.0,0
26.9,0.0,1.3,69.1,23.9,1000.2,20.1,0.0,4.3,4.0,0
27.5,0.0,1.7,76.6,27.8,1005.4,17.12,0.0,7.3,3.6,0
26.3,0.1,2.0,69.4,23.5,1006.2,11.0,0.0,6.9,2.9,0
27.2,0.0,3.6,72.6,25.6,1006.1,23.25,0.0,3.4,5.3,0
22.7,0.8,1.0,84.6,23.2,975.9,0.0,0.0,9.8,0.0,0
25.5,0.0,0.8,80.6,25.7,1004.3,0.0,0.0,3.9,0.0,0
26.4,0.0,2.3,81.5,27.9,1014.3,13.42,0.0,8.8,2.8,0
24.3,0.0,0.7,89.9,27.1,1005.8,8.59,0.0,6.8,1.6,0
27.5,24.7,1.7,82.9,30.2,1013.9,11.72,0.0,7.4,2.4,0
19.5,25.7,1.3,96.8,22.0,931.4,3.75,0.0,9.9,0.8,0
24.4,20.7,0.5,95.1,29.0,998.9,4.98,0.0,10.0,1.0,0
28.8,0.0,1.1,76.6,29.7,1001.2,0.0,0.0,0.5,0.0,0
29.7,7.9,4.0,80.3,33.2,1004.7,10.91,0.0,9.5,2.8,0
28.8,23.7,3.4,82.1,32.3,1010.1,8.41,0.0,7.9,2.0,0
29.0,0.0,1.0,80.9,31.8,1013.5,0.0,0.0,4.1,0.0,0
26.7,0.0,1.1,86.1,29.7,994.7,0.0,0.0,4.4,0.0,0
28.8,0.0,1.4,76.3,29.9,1010.0,0.0,0.0,3.1,0.0,0
23.7,38.5,1.4,90.4,27.0,1002.4,5.15,0.0,10.0,1.1,0
19.8,109.3,5.3,97.0,22.3,1006.0,2.56,0.0,9.9,0.6,0
21.1,0.1,1.8,76.9,19.1,1001.8,15.92,0.0,6.1,3.4,0
20.2,0.0,3.9,61.5,14.5,1018.7,19.44,0.0,6.5,4.1,0
19.9,0.0,0.9,73.3,16.5,1013.3,19.6,0.0,5.0,3.4,0
19.1,0.0,1.0,81.1,17.6,979.9,0.0,0.0,5.5,0.0,0
23.5,0.0,0.5,84.8,24.0,1008.0,0.0,0.0,5.3,0.0,0
20.4,0.0,1.8,82.5,19.4,1011.8,19.21,0.0,1.5,3.6,0
20.3,0.0,1.9,75.9,17.9,1016.2,15.53,0.0,4.4,2.8,0
21.8,0.0,0.9,80.1,20.6,1011.0,0.0,0.0,1.4,0.0,0
23.9,0.0,1.7,67.3,19.4,1009.2,16.19,0.0,6.8,4.0,0
15.0,0.0,1.9,64.3,10.6,1002.5,0.0,0.0,5.6,0.0,0
13.3,0.0,0.8,84.1,12.5,1014.1,0.0,0.0,4.0,0.0,0
14.4,0.0,0.9,77.9,12.0,988.0,0.0,0.0,2.4,0.0,0
20.2,0.0,1.8,63.0,14.8,1012.0,17.5,0.0,3.3,3.3,0
16.8,0.4,0.3,86.8,16.5,1019.1,0.0,0.0,9.9,0.0,0
16.5,3.0,0.4,86.9,16.2,1013.9,7.28,0.0,10.0,1.2,0
18.5,0.0,1.2,74.3,15.5,1010.7,0.0,0.0,3.6,0.0,0
16.3,0.0,0.7,80.6,14.7,1009.2,8.6,0.0,6.9,1.5,0
14.7,0.0,0.9,78.3,12.8,987.1,16.95,0.0,2.6,2.6,0
16.1,0.0,0.7,85.1,15.0,1000.7,15.88,0.0,1.8,2.6,0
19.3,0.0,1.3,73.1,15.9,1018.4,17.34,0.0,3.4,3.2,0
18.7,0.0,1.3,78.1,16.8,1017.7,5.81,0.0,9.4,1.2,0
21.8,18.6,3.0,92.4,24.1,1009.2,4.52,0.0,9.8,1.3,0
18.6,0.0,0.8,86.3,18.1,1006.9,13.52,0.0,6.9,2.1,0
17.4,0.0,2.0,85.0,16.6,1018.4,11.61,0.0,5.0,2.0,0
16.6,75.0,0.5,99.0,18.6,1005.8,0.0,0.0,10.0,0.0,0
16.5,0.3,4.0,75.5,14.2,1011.0,16.18,0.0,5.5,3.2,0
11.1,0.0,1.3,66.3,8.4,1015.5,0.0,0.0,4.9,0.0,0
